Device Category,In-Market Segment,Affinity Category (reach),Day of Week,Source / Medium,Avg. % Conversion Probability,Avg. Session Duration,New Users,Sessions,Avg. Order Value,Avg. QTY
mobile,Consumer Electronics/Audio,Shoppers/Luxury Shoppers,1,google / organic,1,0:02:56,12,16,$0.00,0
desktop,Computers & Peripherals/Computer Accessories & Components,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Lunch Out,1,google / organic,1,0:02:06,27,35,$0.00,0
desktop,Business Services,Lifestyles & Hobbies/Green Living Enthusiasts,1,google / organic,1,0:02:53,25,38,$0.00,0
desktop,Software/Design Software/Photo Software,Media & Entertainment/Light TV Viewers,0,google / organic,1,0:03:12,7,11,$0.00,0
desktop,Employment/Accounting & Finance Jobs,Travel/Business Travelers,0,google / organic,1,0:03:59,8,19,$0.00,0
desktop,Business Services/Business Technology/Network Systems & Services,Home & Garden/Do-It-Yourselfers,1,google / organic,1,0:00:11,8,11,$0.00,0
desktop,Business Services,Shoppers/Shoppers by Store Type/Department Store Shoppers,1,google / organic,1,0:02:43,16,26,$0.00,0
mobile,Financial Services/Investment Services,Technology/Mobile Enthusiasts,1,(direct) / (none),1,0:01:39,9,12,$0.00,0
desktop,Apparel & Accessories,Technology/Mobile Enthusiasts,1,google / organic,1,0:02:33,24,30,$0.00,0
desktop,Employment,Media & Entertainment/Music Lovers/Spanish-Language Music Fans,1,google / organic,1,0:03:27,14,27,$0.00,0
desktop,Education/Foreign Language Study,Lifestyles & Hobbies/Shutterbugs,1,google / organic,1,0:03:13,24,38,$263.89,2.75
desktop,Travel/Air Travel,Sports & Fitness/Health & Fitness Buffs,0,google / organic,1,0:02:09,34,45,$0.00,0
desktop,Business Services/Advertising & Marketing Services/SEO & SEM Services,Food & Dining/Foodies,1,(direct) / (none),1,0:02:06,8,10,$0.00,0
desktop,Home & Garden/Home Decor,Shoppers/Shopaholics,1,google / organic,1,0:02:54,30,38,$43.58,1
desktop,Apparel & Accessories/Luggage,Technology/Mobile Enthusiasts,0,google / organic,1,0:02:35,9,10,$0.00,0
desktop,Dating Services,Food & Dining/Cooking Enthusiasts,1,google / organic,1,0:01:56,13,17,$0.00,0
desktop,Business Services/Business Technology/Enterprise Software,Technology/Mobile Enthusiasts,1,google / organic,1,0:01:46,47,55,$0.00,0
desktop,Travel/Hotels & Accommodations,Media & Entertainment/Music Lovers/Pop Music Fans,0,google / organic,1,0:02:30,21,28,$0.00,0
mobile,Consumer Electronics/Mobile Phones,Beauty & Wellness/Frequently Visits Salons,1,google / organic,1,0:00:41,17,23,$0.00,0
desktop,Employment/Career Consulting Services,Media & Entertainment/Gamers/Hardcore Gamers,0,google / organic,1,0:01:45,12,13,$0.00,0
desktop,Employment/Accounting & Finance Jobs,Banking & Finance/Avid Investors,0,google / organic,1,0:03:02,9,20,$0.00,0
desktop,Financial Services/Banking Services,Food & Dining/Foodies,1,google / organic,1,0:00:38,18,23,$263.89,2.75
desktop,Real Estate/Residential Properties,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Dinner Out,1,google / organic,1,0:01:21,28,33,$0.00,0
desktop,Business Services,Travel/Travel Buffs,1,google / organic,1,0:01:55,27,45,$0.00,0
desktop,Employment,Sports & Fitness/Sports Fans/Racquetball Enthusiasts,1,google / organic,1,0:06:01,8,14,$0.00,0
desktop,Software/Antivirus & Security Software,Lifestyles & Hobbies/Green Living Enthusiasts,1,google / organic,1,0:02:16,18,19,$0.00,0
desktop,Telecom/Mobile Phone Service Providers,Technology/Technophiles,0,google / organic,1,0:04:19,20,25,$0.00,0
mobile,Apparel & Accessories/Women's Apparel,Food & Dining/Coffee Shop Regulars,0,google / organic,1,0:00:48,11,12,$0.00,0
mobile,Apparel & Accessories/Women's Apparel,Lifestyles & Hobbies/Fashionistas,0,google / organic,1,0:00:45,11,12,$0.00,0
desktop,Gifts & Occasions/Holiday & Seasonal Items,Food & Dining/Coffee Shop Regulars,1,google / organic,1,0:00:47,10,18,$0.00,0
desktop,Apparel & Accessories/Shoes,Home & Garden/Do-It-Yourselfers,1,google / organic,1,0:03:20,13,16,$0.00,0
mobile,Travel/Hotels & Accommodations,Lifestyles & Hobbies/Art & Theater Aficionados,1,google / organic,1,0:02:25,12,20,$0.00,0
desktop,Software/Design Software/Drawing & Animation Software,Media & Entertainment/Gamers/Hardcore Gamers,1,google / organic,1,0:03:49,14,17,$0.00,0
desktop,Business Services/Business Technology/Web Services/Web Design & Development,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Dinner Out,1,google / organic,1,0:02:09,58,80,$0.00,0
desktop,Autos & Vehicles/Motor Vehicles/Motor Vehicles (Used),Lifestyles & Hobbies/Art & Theater Aficionados,1,google / organic,1,0:01:55,15,19,$0.00,0
desktop,Software/Design Software/Photo Software,Media & Entertainment/TV Lovers,1,google / organic,1,0:00:34,8,11,$0.00,0
mobile,Travel/Hotels & Accommodations,Food & Dining/Coffee Shop Regulars,0,google / organic,1,0:00:51,10,13,$0.00,0
desktop,Financial Services/Banking Services,Lifestyles & Hobbies/Art & Theater Aficionados,1,google / organic,1,0:00:37,16,22,$263.89,2.75
desktop,Consumer Electronics/Mobile Phones,Sports & Fitness/Sports Fans/American Football Fans,1,google / organic,1,0:04:04,8,10,$0.00,0
desktop,Business Services/Business Technology/Enterprise Software,Shoppers/Luxury Shoppers,1,google / organic,1,0:02:03,50,60,$0.00,0
desktop,Travel/Trips by Destination/Trips to Europe/Trips to the UK,Lifestyles & Hobbies/Nightlife Enthusiasts,1,google / organic,1,0:00:07,9,10,$0.00,0
desktop,Autos & Vehicles/Motor Vehicles/Motor Vehicles (New),Media & Entertainment/Movie Lovers,1,google / organic,1,0:00:53,16,20,$0.00,0
desktop,Travel/Trips by Destination/Trips to Europe/Trips to the UK,Food & Dining/Foodies,1,google / organic,1,0:01:15,10,11,$0.00,0
desktop,Travel/Trips by Destination/Trips to Europe/Trips to the UK,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Dinner Out,1,google / organic,1,0:01:15,10,11,$0.00,0
desktop,Travel/Trips by Destination/Trips to Europe/Trips to the UK,Lifestyles & Hobbies/Art & Theater Aficionados,1,google / organic,1,0:01:15,10,11,$0.00,0
desktop,Travel/Trips by Destination/Trips to Europe/Trips to the UK,Media & Entertainment/Movie Lovers,1,google / organic,1,0:01:15,10,11,$0.00,0
desktop,Travel/Trips by Destination/Trips to Europe/Trips to the UK,Media & Entertainment/Music Lovers,1,google / organic,1,0:01:15,10,11,$0.00,0
desktop,Travel/Trips by Destination/Trips to Europe/Trips to the UK,Travel/Business Travelers,1,google / organic,1,0:01:15,10,11,$0.00,0
desktop,Travel/Trips by Destination/Trips to Europe/Trips to the UK,Travel/Travel Buffs,1,google / organic,1,0:01:15,10,11,$0.00,0
desktop,Employment/Career Consulting Services,News & Politics/Avid News Readers,0,google / organic,1,0:04:12,32,43,$0.00,0
desktop,Apparel & Accessories/Shoes/Athletic Shoes,Lifestyles & Hobbies/Shutterbugs,1,google / organic,1,0:02:35,14,18,$0.00,0
desktop,Software/Design Software/Drawing & Animation Software,Lifestyles & Hobbies/Green Living Enthusiasts,0,google / organic,1,0:01:07,10,16,$0.00,0
desktop,Dating Services,Media & Entertainment/Music Lovers/Rock Music Fans,1,google / organic,1,0:00:22,11,13,$0.00,0
desktop,Apparel & Accessories/Women's Apparel,Media & Entertainment/Music Lovers/Pop Music Fans,0,google / organic,1,0:00:49,12,13,$0.00,0
mobile,Computers & Peripherals/Computers/Laptops & Notebooks,Food & Dining/Fast Food Cravers,0,google / organic,1,0:02:39,14,21,$0.00,0
desktop,Financial Services/Investment Services,Technology/Mobile Enthusiasts,1,google / organic,1,0:00:38,50,63,$0.00,0
desktop,Computers & Peripherals/Computer Accessories & Components,Lifestyles & Hobbies/Shutterbugs,0,google / organic,1,0:02:53,18,21,$0.00,0
desktop,Business Services/Business Technology,Lifestyles & Hobbies/Green Living Enthusiasts,1,google / organic,1,0:04:38,10,14,$0.00,0
desktop,Real Estate/Residential Properties/Residential Properties (For Rent),Shoppers/Shopaholics,1,google / organic,1,0:00:27,15,19,$0.00,0
desktop,Education/Post-Secondary Education/Technology Education,Lifestyles & Hobbies/Nightlife Enthusiasts,1,google / organic,1,0:01:11,15,19,$0.00,0
desktop,Consumer Electronics/Audio,Technology/Mobile Enthusiasts,1,google / organic,1,0:01:08,23,27,$0.00,0
desktop,Financial Services/Investment Services,Home & Garden/Do-It-Yourselfers,1,google / organic,1,0:01:04,24,34,$0.00,0
desktop,Consumer Electronics/Game Consoles/Sony PlayStation,Media & Entertainment/Gamers/Hardcore Gamers,1,google / organic,1,0:01:53,13,17,$0.00,0
desktop,Telecom/Internet Service Providers,Media & Entertainment/Comics & Animation Fans,1,google / organic,1,0:00:51,6,12,$0.00,0
desktop,Education/Foreign Language Study,Media & Entertainment/Music Lovers,1,google / organic,1,0:03:09,24,36,$263.89,2.75
desktop,Education/Foreign Language Study,Lifestyles & Hobbies/Green Living Enthusiasts,1,google / organic,1,0:03:18,23,35,$263.89,2.75
desktop,Travel/Air Travel,Food & Dining/Cooking Enthusiasts/Aspiring Chefs,0,google / organic,1,0:01:16,8,12,$0.00,0
desktop,Business Services/Advertising & Marketing Services/SEO & SEM Services,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Dinner Out,1,google / organic,1,0:02:03,39,59,$0.00,0
desktop,Computers & Peripherals/Computer Accessories & Components,Media & Entertainment/Gamers,1,google / organic,1,0:01:56,32,40,$0.00,0
desktop,Consumer Electronics/Audio,Shoppers/Luxury Shoppers,1,google / organic,1,0:03:04,21,29,$0.00,0
desktop,Financial Services/Investment Services,Shoppers/Value Shoppers,1,google / organic,1,0:01:06,66,85,$0.00,0
desktop,Business Services,Media & Entertainment/Light TV Viewers,0,google / organic,1,0:01:16,7,10,$0.00,0
desktop,Consumer Electronics/Audio,Home & Garden/Do-It-Yourselfers,1,google / organic,1,0:04:16,15,22,$0.00,0
desktop,Education/Post-Secondary Education,Media & Entertainment/Movie Lovers/Action & Adventure Movie Fans,1,google / organic,1,0:00:29,10,12,$0.00,0
desktop,Real Estate/Residential Properties,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Lunch Out,1,google / organic,1,0:01:01,27,31,$0.00,0
desktop,Software/Business & Productivity Software,Sports & Fitness/Health & Fitness Buffs,0,google / organic,1,0:01:28,30,45,$0.00,0
desktop,Employment/Career Consulting Services,Lifestyles & Hobbies/Shutterbugs,0,google / organic,1,0:01:34,31,43,$0.00,0
desktop,Education/Foreign Language Study,Shoppers/Shopaholics,1,google / organic,1,0:03:21,14,18,$0.00,0
desktop,Software/Business & Productivity Software,Technology/Technophiles,1,Partners / affiliate,1,0:11:22,7,13,$0.00,0
desktop,Employment/IT & Technical Jobs,Media & Entertainment/Movie Lovers/South Asian Film Fans,1,google / organic,1,0:01:35,13,18,$0.00,0
desktop,Employment,Food & Dining/Foodies,0,google / organic,1,0:02:25,37,52,$0.00,0
desktop,Software/Business & Productivity Software,Media & Entertainment/Music Lovers/World Music Fans,1,google / organic,1,0:03:20,35,52,$0.00,0
desktop,Employment/Accounting & Finance Jobs,Lifestyles & Hobbies/Business Professionals,0,google / organic,1,0:03:20,13,26,$0.00,0
desktop,Computers & Peripherals/Computer Accessories & Components,Shoppers/Luxury Shoppers,1,google / organic,1,0:02:19,31,42,$0.00,0
desktop,Apparel & Accessories/Luggage,Technology/Technophiles,0,google / organic,1,0:02:23,10,12,$0.00,0
desktop,Software/Business & Productivity Software,Beauty & Wellness/Beauty Mavens,1,google / organic,1,0:02:12,31,43,$0.00,0
desktop,Business Services/Advertising & Marketing Services/SEO & SEM Services,Travel/Business Travelers,1,google / organic,1,0:01:49,43,60,$0.00,0
desktop,Home & Garden/Home Decor,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Lunch Out,1,google / organic,1,0:02:36,16,18,$0.00,0
desktop,Education/Post-Secondary Education,Media & Entertainment/Gamers/Action Game Fans,1,google / organic,1,0:05:08,10,12,$0.00,0
mobile,Consumer Electronics/Mobile Phones,Sports & Fitness/Health & Fitness Buffs,1,google / organic,1,0:01:23,18,24,$0.00,0
desktop,Business Services,Shoppers/Shopaholics,1,google / organic,1,0:01:49,24,38,$0.00,0
desktop,Software/Business & Productivity Software,Shoppers/Shopaholics,1,Partners / affiliate,1,0:12:00,6,12,$0.00,0
desktop,Software/Design Software/Drawing & Animation Software,News & Politics/Avid News Readers,1,google / organic,1,0:02:19,18,26,$0.00,0
desktop,Education/Post-Secondary Education,Media & Entertainment/Movie Lovers/South Asian Film Fans,1,google / organic,1,0:01:43,11,16,$0.00,0
desktop,Software/Design Software/Photo Software,Media & Entertainment/Movie Lovers/South Asian Film Fans,1,google / organic,1,0:02:14,9,13,$0.00,0
mobile,Employment/Career Consulting Services,Lifestyles & Hobbies/Nightlife Enthusiasts,0,google / organic,1,0:01:49,10,12,$0.00,0
mobile,Financial Services/Banking Services,Shoppers/Value Shoppers,1,google / organic,1,0:04:14,10,18,$0.00,0
desktop,Financial Services/Investment Services,Sports & Fitness/Sports Fans/Soccer Fans,1,google / organic,1,0:00:20,14,20,$0.00,0
mobile,Employment/Career Consulting Services,Travel/Travel Buffs,0,google / organic,1,0:01:03,10,12,$0.00,0
desktop,Real Estate/Residential Properties/Residential Properties (For Rent)/Apartments (For Rent),Home & Garden/Home Decor Enthusiasts,1,google / organic,1,0:00:25,11,12,$0.00,0
desktop,Consumer Electronics/Game Consoles/Sony PlayStation,Media & Entertainment/Gamers/Adventure & Strategy Game Fans,1,google / organic,1,0:02:37,10,11,$0.00,0
desktop,Consumer Electronics/Mobile Phones,Lifestyles & Hobbies/Outdoor Enthusiasts,0,google / organic,1,0:02:24,19,22,$0.00,0
desktop,Education/Foreign Language Study,Media & Entertainment/Music Lovers/World Music Fans,1,google / organic,1,0:04:55,8,19,$0.00,0
desktop,Travel/Air Travel,Food & Dining/Cooking Enthusiasts,0,google / organic,1,0:04:14,15,17,$0.00,0
desktop,Business Services/Corporate Event Planning,Technology/Mobile Enthusiasts,1,google / organic,1,0:00:52,7,11,$0.00,0
desktop,Education/Foreign Language Study,Lifestyles & Hobbies/Art & Theater Aficionados,0,google / organic,1,0:02:28,13,19,$0.00,0
mobile,Travel/Air Travel,Media & Entertainment/Music Lovers,1,google / organic,1,0:02:13,11,14,$0.00,0
desktop,Education/Post-Secondary Education,Travel/Travel Buffs,0,google / organic,1,0:02:13,18,28,$0.00,0
desktop,Consumer Electronics/Mobile Phones,Vehicles & Transportation/Auto Enthusiasts,0,google / organic,1,0:02:10,36,40,$0.00,0
desktop,Business Services,Shoppers/Luxury Shoppers,1,google / organic,1,0:03:03,31,50,$0.00,0
mobile,Software/Business & Productivity Software,Media & Entertainment/Movie Lovers,1,google / organic,1,0:03:29,7,10,$0.00,0
desktop,Employment,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Breakfast Out,0,google / organic,1,0:01:08,10,13,$0.00,0
mobile,Employment,Media & Entertainment/Movie Lovers,1,google / organic,1,0:01:56,23,35,$0.00,0
desktop,Education/Post-Secondary Education,Media & Entertainment/Music Lovers/World Music Fans,1,google / organic,1,0:04:12,17,30,$0.00,0
desktop,Software/Business & Productivity Software,Media & Entertainment/Music Lovers/Classical Music Enthusiasts,1,google / organic,1,0:03:48,7,14,$0.00,0
desktop,Education/Foreign Language Study,Media & Entertainment/Movie Lovers,0,google / organic,1,0:01:18,12,18,$0.00,0
desktop,Software/Business & Productivity Software,Technology/Mobile Enthusiasts,1,Partners / affiliate,1,0:11:22,7,13,$0.00,0
mobile,Apparel & Accessories/Women's Apparel,Food & Dining/Fast Food Cravers,0,google / organic,1,0:01:45,11,12,$0.00,0
mobile,Travel/Hotels & Accommodations,Food & Dining/Coffee Shop Regulars,1,google / organic,1,0:03:31,7,15,$0.00,0
desktop,Software/Business & Productivity Software,Lifestyles & Hobbies/Business Professionals,1,Partners / affiliate,1,0:11:22,7,13,$0.00,0
desktop,Consumer Electronics/Televisions,Shoppers/Luxury Shoppers,1,google / organic,1,0:00:55,11,15,$0.00,0
desktop,Home & Garden/Home Furnishings,Shoppers/Shopaholics,1,google / organic,1,0:02:23,18,21,$43.58,1
desktop,Computers & Peripherals/Computers/Tablets & Ultraportable Devices,Food & Dining/Foodies,1,google / organic,1,0:02:27,19,26,$0.00,0
mobile,Apparel & Accessories,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Dinner Out,0,google / organic,1,0:00:39,11,12,$0.00,0
mobile,Travel/Hotels & Accommodations,Lifestyles & Hobbies/Business Professionals,0,google / organic,1,0:01:46,11,14,$0.00,0
mobile,Apparel & Accessories,Shoppers/Shopaholics,0,google / organic,1,0:00:39,11,12,$0.00,0
desktop,Software/Design Software/Drawing & Animation Software,Lifestyles & Hobbies/Art & Theater Aficionados,0,google / organic,1,0:01:06,11,17,$0.00,0
desktop,Software/Design Software/Photo Software,Lifestyles & Hobbies/Green Living Enthusiasts,0,google / organic,1,0:05:04,7,11,$0.00,0
desktop,Financial Services/Banking Services,Media & Entertainment/Movie Lovers,1,google / organic,1,0:01:48,22,30,$263.89,2.75
desktop,Travel/Hotels & Accommodations,Media & Entertainment/Comics & Animation Fans,0,google / organic,1,0:01:26,23,27,$0.00,0
desktop,Business Services/Business Technology/Web Services/Web Design & Development,Food & Dining/Fast Food Cravers,1,google / organic,1,0:02:04,50,68,$0.00,0
desktop,Software/Business & Productivity Software,Travel/Travel Buffs/Beachbound Travelers,1,google / organic,1,0:01:17,22,30,$0.00,0
desktop,Education/Post-Secondary Education/Technology Education,Sports & Fitness/Health & Fitness Buffs,0,google / organic,1,0:00:49,10,14,$0.00,0
mobile,Employment,Technology/Technophiles,1,google / organic,1,0:02:12,22,36,$0.00,0
desktop,Gifts & Occasions/Gift Baskets,Technology/Mobile Enthusiasts,0,google / organic,1,0:01:06,9,10,$0.00,0
mobile,Financial Services/Banking Services,Lifestyles & Hobbies/Shutterbugs,1,google / organic,1,0:04:04,6,12,$0.00,0
mobile,Financial Services/Investment Services,Home & Garden/Do-It-Yourselfers,1,google / organic,1,0:03:51,8,13,$0.00,0
desktop,Travel/Air Travel,Lifestyles & Hobbies/Frequently Attends Live Events,0,google / organic,1,0:02:24,21,28,$0.00,0
desktop,Education/Post-Secondary Education,Media & Entertainment/Gamers/Casual & Social Gamers,1,google / organic,1,0:00:55,11,12,$0.00,0
desktop,Business Services/Advertising & Marketing Services/SEO & SEM Services,Home & Garden/Do-It-Yourselfers,0,google / organic,1,0:03:49,9,13,$0.00,0
